S.No.,Code,Name,Branch,2020,2019,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR,links
465,E082,J S S Academy of Technical Education Bangalore,BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182067,0,0,0,0,0,0,0,0,https://jssateb.ac.in
466,E082,J S S Academy of Technical Education Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182984,0,0,0,0,0,0,0,0,https://jssateb.ac.in
467,E082,J S S Academy of Technical Education Bangalore,CS-Computer Science,,,16952,0,0,19933,50030,28341,20109,0,0,13044,0,0,13172,0,19801,11822,22255,19663,52384,64759,61938,32244,0,0,https://jssateb.ac.in
468,E082,J S S Academy of Technical Education Bangalore,EC-Electronics and Communication,,,45092,0,0,51427,0,68785,102632,0,0,31923,0,0,30828,79120,48544,27216,62305,45799,109122,0,160957,70732,0,0,https://jssateb.ac.in
469,E082,J S S Academy of Technical Education Bangalore,EI-Electronics and Instrumentation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176396,0,0,0,0,0,0,0,0,https://jssateb.ac.in
470,E082,J S S Academy of Technical Education Bangalore,IS-Information Science,,,33232,0,0,22149,0,22656,46861,0,117551,14793,0,23123,15147,0,0,14478,23999,17094,57690,0,121979,32052,0,0,https://jssateb.ac.in
471,E082,J S S Academy of Technical Education Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175836,0,0,0,0,0,0,0,0,https://jssateb.ac.in
472,E082,J S S Academy of Technical Education Bangalore,RA-Robotics and Automation,,,0,0,0,73178,0,0,0,0,0,0,0,113482,0,0,0,48223,0,68589,123311,0,0,0,0,0,https://jssateb.ac.in
473,E083,H.K.B.K.College of Engineering Bangalore,AI-Artificial Intelligence,,,77731,0,0,90467,0,0,81050,0,0,68124,0,0,85841,0,0,63029,0,175214,114631,0,0,146544,0,0,https://www.hkbk.edu.in
474,E083,H.K.B.K.College of Engineering Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155883,0,0,0,0,0,0,0,0,https://www.hkbk.edu.in
475,E083,H.K.B.K.College of Engineering Bangalore,CS-Computer Science,,,64202,0,0,57993,78688,87430,48815,0,0,49424,0,78241,49682,0,104921,43992,76714,76584,96517,0,0,67224,0,0,https://www.hkbk.edu.in
476,E083,H.K.B.K.College of Engineering Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182046,0,0,0,0,0,0,0,0,https://www.hkbk.edu.in
477,E083,H.K.B.K.College of Engineering Bangalore,IS-Information Science,,,57311,0,0,88410,0,97354,59381,0,0,67667,0,0,72525,153929,0,55275,88947,82550,127662,0,0,97921,0,108162,https://www.hkbk.edu.in
478,E083,H.K.B.K.College of Engineering Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.hkbk.edu.in
479,E085,"APS College of Engineering Somanahalli, Bangalore",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.apsce.ac.in
480,E085,"APS College of Engineering Somanahalli, Bangalore",CS-Computer Science,,,59734,0,0,61498,0,74365,51976,0,0,53050,0,0,65333,0,0,51207,0,64756,97674,122381,113508,0,0,0,https://www.apsce.ac.in
481,E085,"APS College of Engineering Somanahalli, Bangalore",EC-Electronics and Communication,,,0,0,0,173483,0,0,128804,0,0,125957,0,0,126973,0,0,124127,0,181152,172918,0,0,161196,0,0,https://www.apsce.ac.in
482,E085,"APS College of Engineering Somanahalli, Bangalore",IS-Information Science,,,99266,0,0,97090,0,0,105535,0,0,66579,0,0,67090,0,111171,64504,90539,70017,152890,0,0,0,0,0,https://www.apsce.ac.in
483,E085,"APS College of Engineering Somanahalli, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167224,0,0,0,0,0,0,0,0,https://www.apsce.ac.in
484,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",AI-Artificial Intelligence,,,122033,0,0,126893,0,0,114309,0,0,93779,0,0,87809,0,0,76045,0,86401,178860,0,0,0,0,0,http://sairamce.edu.in
485,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sairamce.edu.in
486,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",CS-Computer Science,,,68076,0,0,82588,0,99066,54085,0,0,57851,0,87939,67547,0,0,52062,89859,67915,145519,151422,0,67662,0,0,http://sairamce.edu.in
487,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182716,0,0,0,0,0,0,0,0,http://sairamce.edu.in
488,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182695,0,0,0,0,0,0,0,0,http://sairamce.edu.in
489,E086,"Sri Sairam College of Engineering(Formerly Shirdi Sai Engg) Anekal,Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sairamce.edu.in
490,E087,Vivekananada Institute of Technology Bangalore,AI-Artificial Intelligence,,,0,0,0,121154,0,0,94374,0,0,84320,0,0,84351,0,0,84133,162261,142066,173047,0,0,89807,0,0,https://vitb.ac.in
491,E087,Vivekananada Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://vitb.ac.in
492,E087,Vivekananada Institute of Technology Bangalore,CS-Computer Science,,,58342,0,0,69366,128704,99130,53296,0,0,49431,0,0,53822,0,0,49263,63728,68225,87612,0,127722,64916,0,0,https://vitb.ac.in
493,E087,Vivekananada Institute of Technology Bangalore,EC-Electronics and Communication,,,172872,0,0,176814,0,0,181946,0,0,120987,0,0,158273,0,0,116195,0,165078,0,0,0,0,0,0,https://vitb.ac.in
494,E087,Vivekananada Institute of Technology Bangalore,IS-Information Science,,,61070,0,0,102433,0,117519,84223,0,0,64050,0,0,64614,0,0,58793,0,73546,161359,0,0,0,0,178217,https://vitb.ac.in
495,E087,Vivekananada Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://vitb.ac.in
496,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",AI-Artificial Intelligence,,,149862,0,0,169070,0,0,123789,0,0,113572,0,0,114863,0,0,113354,159440,153288,160864,0,0,0,0,0,https://bcet.co.in
497,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",CS-Computer Science,,,89414,0,0,77827,0,0,61442,0,0,0,0,0,71046,0,0,58976,0,73728,120153,133699,146150,0,0,0,https://bcet.co.in
498,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,178501,0,0,177949,0,180856,0,0,0,0,0,0,https://bcet.co.in
499,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bcet.co.in
500,E088,"Bangalore College of Engineering and Technology Chandapura, Bangalore",IS-Information Science,,,0,0,0,96118,0,0,0,0,0,0,0,94139,0,0,0,81601,0,89896,0,0,0,126569,0,0,https://bcet.co.in
501,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://srsect.edu.in
502,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,CS-Computer Science,,,88731,0,0,110379,0,140902,92217,0,0,76795,0,0,80964,0,0,70502,0,116854,167028,0,170292,0,135946,0,https://srsect.edu.in
503,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,EC-Electronics and Communication,,,0,0,0,148052,0,0,0,0,0,0,0,0,0,0,0,144846,0,167021,0,0,0,0,0,0,https://srsect.edu.in
504,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://srsect.edu.in
505,E091,K S Institute of Technology Bangalore,AI-Artificial Intelligence,,,51286,0,0,48284,0,0,52160,0,0,51378,0,0,37884,0,0,36623,0,86555,140798,0,0,61584,0,0,https://www.ksit.ac.in
506,E091,K S Institute of Technology Bangalore,CD-Computer Science and Design,,,0,0,0,87595,0,159709,62928,0,0,43231,0,0,70994,0,0,38143,0,148154,152285,0,0,0,0,0,https://www.ksit.ac.in
507,E091,K S Institute of Technology Bangalore,CS-Computer Science,,,29760,0,122062,40185,0,67085,25589,0,0,25827,0,0,38303,0,45854,25215,28666,45090,83625,143907,150398,83518,0,0,https://www.ksit.ac.in
508,E091,K S Institute of Technology Bangalore,EC-Electronics and Communication,,,66272,0,0,100430,0,0,128917,0,0,69420,0,0,73735,0,135733,63671,76174,128769,159428,0,0,0,0,0,https://www.ksit.ac.in
509,E091,K S Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.ksit.ac.in
510,E092,Vemana Institute of Technology Bangalore,AI-Artificial Intelligence,,,70131,0,0,80245,0,97978,88146,0,0,55488,0,0,72090,0,0,54582,0,89087,119438,0,0,80433,0,0,https://vemanait.edu.in
511,E092,Vemana Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://vemanait.edu.in
512,E092,Vemana Institute of Technology Bangalore,CS-Computer Science,,,43696,0,0,53014,61769,66427,42870,0,0,45407,0,0,53593,0,0,40661,51907,58880,88449,0,125531,68434,0,107036,https://vemanait.edu.in
513,E092,Vemana Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,177170,0,0,175893,0,0,161736,0,0,157537,174439,162957,173453,0,0,0,0,0,https://vemanait.edu.in
514,E092,Vemana Institute of Technology Bangalore,IS-Information Science,,,51996,0,0,72570,0,99868,70953,0,0,49252,0,82996,64521,0,87383,49148,88336,74639,108230,0,0,70556,0,0,https://vemanait.edu.in
515,E092,Vemana Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176398,0,0,0,0,0,0,0,0,https://vemanait.edu.in
516,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.betbkec.com
517,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",CS-Computer Science,,,151546,0,0,166936,0,0,0,0,0,0,0,0,0,0,0,94901,98093,0,161044,0,0,0,0,0,https://www.betbkec.com
518,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162675,0,0,0,0,0,0,0,0,https://www.betbkec.com
519,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125202,0,0,0,0,0,0,0,0,https://www.betbkec.com
520,E094,Coorg Institute of Technology Kodagu,AI-Artificial Intelligence,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180140,0,0,0,0,0,0,0,0,https://www.citcoorg.edu.in
521,E094,Coorg Institute of Technology Kodagu,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153014,0,0,0,0,0,0,0,0,https://www.citcoorg.edu.in
522,E094,Coorg Institute of Technology Kodagu,CS-Computer Science,,,165968,0,0,149337,0,0,132950,0,160823,100913,0,0,102130,0,0,97189,142561,123927,140106,0,0,113717,0,0,https://www.citcoorg.edu.in
523,E094,Coorg Institute of Technology Kodagu,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174807,0,0,0,0,0,0,0,0,https://www.citcoorg.edu.in
524,E094,Coorg Institute of Technology Kodagu,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.citcoorg.edu.in
525,E095,AMC Engineering College Bangalore,AE-Aerospace ,,,0,0,0,104576,0,0,97694,0,0,95238,0,0,94180,0,0,91440,0,164025,96998,0,0,171532,0,0,https://amcec.edu.in
526,E095,AMC Engineering College Bangalore,AD-Artificial Intelligence and Data Science,,,76741,0,0,67530,0,123172,44523,0,0,56165,0,0,53386,0,0,39942,0,99375,107723,0,0,0,0,0,https://amcec.edu.in
527,E095,AMC Engineering College Bangalore,AI-Artificial Intelligence,,,63398,0,0,60509,0,0,54242,0,0,50102,0,0,57623,0,0,44950,0,111594,113165,0,0,0,0,0,https://amcec.edu.in
528,E095,AMC Engineering College Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177305,0,0,0,0,0,0,0,0,https://amcec.edu.in
529,E095,AMC Engineering College Bangalore,CS-Computer Science,,,46654,0,69627,46866,81251,98216,42809,0,95010,37557,0,0,40251,0,57820,34953,54402,47865,74420,77017,94698,65565,0,0,https://amcec.edu.in
530,E095,AMC Engineering College Bangalore,DS-Computer Science with Data Science,,,85422,0,0,65976,0,0,71316,0,0,56053,0,0,71681,0,0,53433,104046,158624,130762,0,0,0,0,0,https://amcec.edu.in
531,E095,AMC Engineering College Bangalore,EC-Electronics and Communication,,,106887,0,0,121861,0,0,94043,0,0,69127,0,0,86353,0,127871,68960,104204,95128,178494,0,0,109581,0,0,https://amcec.edu.in
532,E095,AMC Engineering College Bangalore,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169534,0,0,0,0,0,0,0,0,https://amcec.edu.in
533,E095,AMC Engineering College Bangalore,IS-Information Science,,,80015,82221,0,54434,0,120423,52221,0,0,45808,0,0,45586,0,0,43089,55828,55944,106301,0,140904,72273,0,0,https://amcec.edu.in
534,E095,AMC Engineering College Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://amcec.edu.in
535,E095,AMC Engineering College Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178784,0,0,0,0,0,0,0,0,https://amcec.edu.in
536,E096,East Point College of Engineering and Technology Bangalore,AI-Artificial Intelligence,,,0,0,0,90823,0,0,69182,0,0,68140,0,0,81244,0,0,57939,95386,104641,176227,0,0,68681,0,0,https://www.eastpoint.ac.in/
537,E096,East Point College of Engineering and Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180860,0,0,0,0,0,0,0,0,https://www.eastpoint.ac.in/
538,E096,East Point College of Engineering and Technology Bangalore,CS-Computer Science,,,59616,0,98040,64893,142709,87964,43017,0,0,41972,0,0,56619,0,64384,41466,47539,57790,97857,0,101506,64404,0,0,https://www.eastpoint.ac.in/
539,E096,East Point College of Engineering and Technology Bangalore,EC-Electronics and Communication,,,98464,0,0,178018,0,0,148150,0,0,99299,0,174177,103075,0,155240,90687,157108,140701,162678,0,175562,156053,0,0,https://www.eastpoint.ac.in/
540,E096,East Point College of Engineering and Technology Bangalore,IS-Information Science,,,110766,0,0,90624,0,0,72946,0,121210,62160,0,0,61999,0,81723,60975,76609,69457,93286,0,169347,74155,0,0,https://www.eastpoint.ac.in/
541,E096,East Point College of Engineering and Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eastpoint.ac.in/
542,E097,C M R Institute of Technology Bangalore,AD-Artificial Intelligence and Data Science,,,24672,0,0,33754,0,38208,34493,0,0,17082,0,0,24952,0,0,16990,43750,33745,56052,0,162231,0,0,0,https://www.cmrit.ac.in
543,E097,C M R Institute of Technology Bangalore,AI-Artificial Intelligence,,,24838,0,0,36776,0,91403,19510,0,0,17838,0,0,17729,0,0,16355,0,28597,52919,78563,0,0,0,0,https://www.cmrit.ac.in
544,E097,C M R Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181717,0,0,0,0,0,0,0,0,https://www.cmrit.ac.in
545,E097,C M R Institute of Technology Bangalore,CS-Computer Science,,,20165,0,35806,19998,31843,25961,12921,0,0,12249,0,0,14321,0,19035,11375,22004,18699,43816,72724,78123,26068,0,0,https://www.cmrit.ac.in
546,E097,C M R Institute of Technology Bangalore,EC-Electronics and Communication,,,49203,0,69480,56338,0,80785,52565,0,139661,35791,0,0,31613,154872,72886,29709,42059,56821,83315,101199,148726,59058,0,0,https://www.cmrit.ac.in
547,E097,C M R Institute of Technology Bangalore,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179553,0,0,0,0,0,0,0,0,https://www.cmrit.ac.in
548,E097,C M R Institute of Technology Bangalore,IS-Information Science,,,27040,0,0,28577,0,35521,23395,0,143327,17578,0,23837,16898,0,22120,14717,42634,21908,52959,0,93237,45004,0,0,https://www.cmrit.ac.in
549,E097,C M R Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179477,0,0,0,0,0,0,0,0,https://www.cmrit.ac.in
550,E098,Atria Institute of Technology Bangalore,BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167932,0,0,0,0,0,0,0,0,https://atria.edu/home.php
551,E098,Atria Institute of Technology Bangalore,CD-Computer Science and Design,,,84882,0,0,82973,0,0,57131,0,0,46837,0,0,55817,0,0,46522,102491,100925,110544,0,0,0,0,0,https://atria.edu/home.php
552,E098,Atria Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174239,0,0,0,0,0,0,0,0,https://atria.edu/home.php
553,E098,Atria Institute of Technology Bangalore,CS-Computer Science,,,30705,0,0,36726,0,67382,31988,0,0,32364,0,44224,31578,46958,0,26222,41868,39981,65450,0,151600,39264,0,0,https://atria.edu/home.php
554,E098,Atria Institute of Technology Bangalore,EC-Electronics and Communication,,,115630,0,0,130975,0,0,113243,0,0,80499,0,0,135534,0,0,68500,106391,99845,180364,0,0,149479,0,0,https://atria.edu/home.php
555,E098,Atria Institute of Technology Bangalore,IS-Information Science,,,36624,0,0,53729,0,62219,42068,0,0,39633,0,0,36084,0,0,36068,46650,58882,92295,0,0,87391,0,107720,https://atria.edu/home.php
556,E098,Atria Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://atria.edu/home.php
557,E099,New Horizon College of Engineering Bangalore,AI-Artificial Intelligence,,,20389,0,0,25969,0,40117,13333,0,57060,14677,0,0,14337,27899,0,13060,23438,20872,47052,0,52821,26511,0,0,https://newhorizonindia.edu/nhengineering/
558,E099,New Horizon College of Engineering Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171948,0,0,0,0,0,0,0,0,https://newhorizonindia.edu/nhengineering/
559,E099,New Horizon College of Engineering Bangalore,CS-Computer Science,,,26871,0,0,32137,0,0,22882,0,0,21011,0,0,17742,0,0,14597,40765,25457,51648,0,0,0,0,96430,https://newhorizonindia.edu/nhengineering/
560,E099,New Horizon College of Engineering Bangalore,CS-Computer Science,,,11471,0,24496,12542,17803,22868,11524,0,85640,9982,0,0,10759,0,17292,8731,17061,16727,26172,49087,35408,19061,0,0,https://newhorizonindia.edu/nhengineering/
561,E099,New Horizon College of Engineering Bangalore,EC-Electronics and Communication,,,26552,0,55055,34388,0,49514,47576,0,0,23417,0,0,22292,0,39826,20706,32200,32580,52812,0,101012,40578,0,0,https://newhorizonindia.edu/nhengineering/
562,E099,New Horizon College of Engineering Bangalore,EE-Electrical and Electronics,,,106535,0,0,151165,0,0,108736,0,0,97644,0,0,86516,0,0,64214,138647,132360,136967,0,0,153200,0,0,https://newhorizonindia.edu/nhengineering/
563,E099,New Horizon College of Engineering Bangalore,IS-Information Science,,,16896,0,0,20885,0,26926,20263,0,0,12988,29704,0,12314,0,19620,11495,18612,19027,32145,0,50274,22959,0,0,https://newhorizonindia.edu/nhengineering/
564,E099,New Horizon College of Engineering Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180569,0,0,0,0,0,0,0,0,https://newhorizonindia.edu/nhengineering/
565,E100,K N S Institute of Technology Bangalore,AI-Artificial Intelligence,,,103422,0,0,127388,0,0,0,0,0,105086,0,0,122416,0,0,99770,172524,138709,156295,0,0,0,0,0,https://www.knsit.com
566,E100,K N S Institute of Technology Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.knsit.com
567,E100,K N S Institute of Technology Bangalore,CS-Computer Science,,,69336,0,0,93194,0,113350,82504,0,0,68496,0,0,88742,0,102537,67162,97842,81883,142713,0,0,107315,0,0,https://www.knsit.com
568,E100,K N S Institute of Technology Bangalore,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179750,0,0,0,0,0,0,0,0,https://www.knsit.com
569,E100,K N S Institute of Technology Bangalore,IS-Information Science,,,0,0,0,99201,0,0,104556,0,0,83304,0,110130,96768,0,147025,79558,0,100664,151477,0,0,115865,0,0,https://www.knsit.com
570,E100,K N S Institute of Technology Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.knsit.com
571,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD-Artificial Intelligence and Data Science,,,85136,0,0,103789,0,121007,121872,0,0,80779,0,0,73021,0,0,70129,128782,104323,173594,0,0,0,0,0,http://www.cittumkur.org
572,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.cittumkur.org
573,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179690,0,0,0,0,0,0,0,0,http://www.cittumkur.org
574,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",CS-Computer Science,,,48224,0,0,42211,0,45372,47073,0,127942,37956,0,0,44805,0,45258,36937,37528,44024,69713,80793,133676,52600,0,0,http://www.cittumkur.org
575,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",EC-Electronics and Communication,,,75272,0,0,165581,0,0,78006,0,0,74802,0,176564,73005,0,0,66413,72242,107069,181359,0,0,74036,0,0,http://www.cittumkur.org
576,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177875,0,0,0,0,0,0,0,0,http://www.cittumkur.org
577,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",IS-Information Science,,,75754,0,0,59482,0,142708,52883,0,0,54427,0,0,55120,0,0,52128,88244,64788,110944,0,159606,0,0,0,http://www.cittumkur.org
578,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.cittumkur.org
